Product_Name,Selling Price,MRP,Items Bought Last Month,Ratings,Numeric_Ratings,Total Ratings,Brand,Offer%
"(Refurbished) Dell Optiplex 19"" All-in-One Desktop Computer Set (Intel i5 3470/8 GB/500 GB HDD /19"" HD Monitor+Keyboard+Mouse+ HD Webcam+Mic+Speakers+WiFi+Display Port/Windows 10 Pro/MS Office)",14999.0,89999.0,50,3.3 out of 5 stars 45,3.3,45,HP,83.33
"(Renewed) Lenovo 19 inches All In One Desktop set (Intel Core i5 4th Gen/8 GB/500 GB Tiny CPU//19"" Monitor+Keyboard+Mouse+ FHD Webcam+Mic+Speakers+Wifi/Warranty/Windows 10/MS Office 360)",13999.0,86000.0,50,3.1 out of 5 stars 704,3.1,704,Asus,83.72
"(Refurbished) DELL OPTIPLEX 5040 SFF (Core i5-6600 6th GEN/ 8GB RAM/ 256GB SSD/WIN-10 PRO) Intel,Windows 10 Pro, Black (1 Year Warranty)",14481.0,24890.0,50,3.8 out of 5 stars 40,3.8,40,Acer,41.82
All-in-One PC 12th Gen Intel Core i5-1235U 24-Inch(60.5 cm) FHD Anti-Glare Desktop (8GB RAM/1TB HDD+256GB/Win 11/Wireless Keyboard and Mouse Combo/MSO/IR Privacy Camera/Starry White) 24-cb1902in,59990.0,75518.0,50,4.5 out of 5 stars 7,4.5,7,Acer,20.56
"X98Q Mini Pc Box with Amlogic S905W2 Quad core Processor - 4K UHD Video, 2GB RAM, 16GB ROM, Dual-WiFi, Bluetooth",3499.0,3999.0,50,4.2 out of 5 stars 37,4.2,37,HP,12.5
"(Refurbished) DELL OPTIPLEX 3070 Tiny Desktop (Intel Core I3 9th gen 3.1ghz, 16 GB RAM, 480gb SSD, Windows 11 Pro, MS Office, WIFI , USB 3.0, Ethernet,VGA), Black",18400.0,100000.0,50,3.9 out of 5 stars 66,3.9,66,Lenovo,81.6
(Refurbished) Lenovo ThinkCenter AIO Desktop Set (Intel i5 4thGen/8GB/1TB HDD/19 inches HD Monitor+Keyboard+Mouse+Tiny CPU+FHD Webcam+Mic+Speakers+Wifi/Windows 10 Pro/MS Office/Black),13299.0,0.0,50,2.8 out of 5 stars 60,2.8,60,Asus,0.0
(Refurbished) Lenovo thinkcentre i5 4th Gen Tiny M93p Desktop (core i5 4th Gen/8GB RAM/500GB HDD) + Wifi/Dual Speaker/USB/Windows 10/Adapter,7292.0,29999.0,50,3.2 out of 5 stars 29,3.2,29,HP,75.69
(Refurbished) LenovoThinkcentre Desktop Mini Pc (Intel Core I5 6Th Gen|8 Gb Ddr4 Ram|500 Gb Hdd|Wifi|Windows 11|Ms Office)Black,8998.0,29999.0,50,3.5 out of 5 stars 57,3.5,57,Apple,70.01
"(Refurbished) Dell Intel 6th Gen Core i5 Desktop (16GB RAM/512GB SSD/Windows 10 Pro/MS Office/Intel Integrated Graphics,Black)Optiplex 5040",17921.0,100000.0,50,3.2 out of 5 stars 56,3.2,56,Apple,82.08
