Product_Name,Selling Price,MRP,Items Bought Last Month,Ratings
"Galaxy Tab S9 Ultra 36.99 cm (14.6 inch) Dynamic AMOLED 2X Display, RAM 12 GB, ROM 256 GB Expandable, S Pen in-Box, Wi-Fi + 5G Tablet, Gray","₹1,14,999","1,37,999",,4.4 out of 5 stars 29
"2022 iPad Air M1 Chip (10.9-inch/27.69 cm, Wi-Fi, 256GB) - Pink (5th Generation)","₹67,499","74,900",,4.6 out of 5 stars 51
"2022 iPad Air M1 Chip (10.9-inch/27.69 cm, Wi-Fi + Cellular, 64GB) - Blue (5th Generation)","₹67,499","74,900",,4.6 out of 5 stars 28
"Tab P11 Plus (11 Inch (27.94 Cm), P11 Keyboard Included, 6 Gb Ram, 128 Gb ROM, Wi-Fi + LTE, 2K Display, Quad Speakers with Dolby Atmos, 7700 Mah Battery and Tuv Certified Eye Protection), Grey","₹19,999","39,000",200+ bought in past month,4.1 out of 5 stars 738
"Tab P11 Pro Gen-2 (11.2 Inch OLED Display with Precision Pen-3, 8 GB RAM, 256 GB ROM, 120 Hz Refresh Rate, 600 Nits Brightness, Quad JBL Speakers, 8200 mAh Battery, Corning Gorilla Glass)","₹43,999","50,000",,3.9 out of 5 stars 29
"Tab M10 5G |10.6 inch (26.9cm)| 6 GB, 128 GB Expandable|Wi-Fi+ 5G | 90 Hz, 2K Display (2000x1200)|Dual Speakers with Dolby Atmos |Android 13 | Octa-Core Processor (Abyss Blue, ZACT0030IN)","₹24,999","47,000",100+ bought in past month,3.8 out of 5 stars 105
"Galaxy Tab A9 22.10 cm (8.7 inch) Display, RAM 4 GB, ROM 64 GB Expandable, Wi-Fi Tablet, Gray","₹13,490","14,999",100+ bought in past month,3.7 out of 5 stars 67
"Galaxy Tab A9 22.10 cm (8.7 inch) Display, RAM 4 GB, ROM 64 GB Expandable, Wi-Fi Tablet, Gray","₹13,490","14,999",100+ bought in past month,3.7 out of 5 stars 67
"Galaxy Tab A7 Lite 22.05 cm (8.7 inch), Slim Metal Body, Dolby Atmos Sound, RAM 3 GB, ROM 32 GB Expandable, Wi-Fi-only Tablet, Gray","₹9,499","14,500",300+ bought in past month,"4.2 out of 5 stars 5,651"
"Galaxy Tab S9 27.81 cm (11 inch) Dynamic AMOLED 2X Display, RAM 8 GB, ROM 128 GB Expandable, S Pen in-Box, Wi-Fi Tablet, Gray","₹65,990","81,999",,4.4 out of 5 stars 41
"Tab P12 Pro AMOLED (12.6 inch (32 cm), 8 GB, 256 GB, Wi-fi Only), Storm Grey with Precision Pen 3 & Tempered Glass","₹50,460","86,999",,4.1 out of 5 stars 23
"Pad 5| Qualcomm Snapdragon 860| 120Hz Refresh Rate| 6GB, 128GB| 2.5K+ Display (10.95-inch/27.81cm)|1 Billion Colours| Dolby Vision Atmos| Quad Speakers| Wi-Fi| Gray","₹25,900","37,999",,"4.5 out of 5 stars 4,272"
"Tab M10 Fhd Plus (2Nd Gen) (10.3 Inch, 4Gb, 128 Gb, Wi-Fi + LTE, Volte Calling, Platinum Grey) Kids Mode with Parental Control, Posture Alert,Dolby Atmos Speakers, Tuv Certified Eye Protection",,,,"4.1 out of 5 stars 9,334"
Varanadi Kwath Tablet 100 Tab,₹323,3.23,,4.3 out of 5 stars 104
"Tab M9 | 9 Inch (22.86 cm) HD Display| 4 GB RAM, 64 GB ROM Expandable| Wi-Fi | Dual Speaker with Dolby Atmos| Octa-Core Processor| Color: Frost Blue (ZAC30021IN, Frost Blue)","₹11,499","19,000",,
"Pad | MediaTek Helio G99 | 26.95cm (10.61 inch) 2K Resolution & 90Hz Refresh Rate Display | 3GB RAM & 64GB Storage, Expandable up to 1TB | Quad Speaker - Dolby Atmos | Wi-Fi | Graphite Gray","₹12,499","21,999",,
"N7 WiFi Tablet (7"" Display, 2GB, 16GB, Only WiFi) (Black)","₹3,489","5,999",,2.4 out of 5 stars 8
"2022 12.9-inch iPad Pro (Wi-Fi, 512GB) - Space Grey (6th Generation)","₹1,33,999","1,42,900",,4.5 out of 5 stars 106
Punarnavadi Kwath Tablet 100 Nos,₹323,3.23,,4.5 out of 5 stars 39
"Galaxy Tab A7 Lite 22.05 cm (8.7 inch), Slim Metal Body, Dolby Atmos Sound, RAM 3 GB, ROM 32 GB Expandable, Wi-Fi-only Tablet, Gray & Cover","₹9,998","16,499",,
Diabeat | 60 Capsules | All-natural Herbal Remedy | Blood Sugar Control | Suitable for Diabetes Care| Naturally Regulates Metabolism | Pack of 1,₹74,74,,3.9 out of 5 stars 27
"3 Pieces Mobile Opener Professional Spudger Tool Kit Double Sided Metal Spudger, Flat Spudger and Non-Conductive Nylon Spudger For Smartphone, Tablet, Laptop Repairing",₹249,399,,4.0 out of 5 stars 77
"Galaxy Tab S9 FE 27.69 cm (10.9 inch) Display, RAM 8 GB, ROM 256 GB Expandable, S Pen in-Box, WiFi+5G, IP68 Tablet, Gray","₹53,999","61,999",,4.3 out of 5 stars 53
Trailokya Chintamani Ras (10Tablet),₹721,72.10,,4.2 out of 5 stars 24
FORMULA D TABLET 75 BAKSON,₹215,2.87,,
"65 Inches Ultra Touch Series Interactive Flat Panel |4Gb Ram 32Gb Rom | Multipurpose Screen Display For Schools, College, Institute And Office Use","₹1,06,557","1,99,999",,4.7 out of 5 stars 22
Mahathikthakam Kwath Tablet 100 Tab,₹508.73,5.09,,4.6 out of 5 stars 15
Azkera Tablet (Pack of 3),₹499,49.90,,4.1 out of 5 stars 2
"Slate S3 Tablet 1GB RAM, 8GB ROM, 7 inch, 3G Calling, Dual SIM Slot, GPS, Bluetooth, QuadCore (Black)","₹3,749","6,990",,5.0 out of 5 stars 3
Aljoint Tablet 60 tab.,₹315,5.25,,4.0 out of 5 stars 117
"C31 (Royal Blue, 64 GB) (4 GB RAM)","₹7,250","11,999",,3.9 out of 5 stars 522
Divya Livamrit Advance 60 Tablet and Livogrit 60 Tablet,₹480,480,,3.9 out of 5 stars 16
"Sri Sri Tattva Pylmukti Tablet 500mg, 100 Tabs",₹385,3.85,,3.9 out of 5 stars 41
"Tab Yoga 11 (11 inches/ 27.94 cm, 4GB, 128GB,Wi-Fi+ LTE), Storm Grey","₹21,499","36,000",,4.5 out of 5 stars 566
"Tab K10 FHD|10.3 Inch (26.16 cm) |4 GB RAM, 64 GB ROM Expandable| Wi-Fi + 4G LTE |Full HD Display |Dual Speaker with Dolby Audio|Color: Abyss Blue (ZA8R0022IN)","₹16,999","35,000",,4.2 out of 5 stars 924
