Product_Name,Selling Price,MRP,Items Bought Last Month,Ratings
"Lenovo L-Series 68.58 Cm (27 Inch) (68.58 Cm) FHD IPS Ultraslim Monitor, 1920 x 1080 Pixels |16.7 Mn Colors, 75Hz, 4ms, AMD FreeSync, HDMI, TUV Eye Comfort & Low Blue Light, Raven Black","₹9,999","19,890",100+ bought in past month,4.4 out of 5 stars 406
"BenQ Gw2790Qt 27 Inch (68 Cm) IPS Qhd 75Hz Monitor-Height Adjust,99% Srgb,Eye Safe Certified,Brightness Intelligence,Noise Filter Speakers,USB-C(Pd 65W),Hdmi,Dp,USB Hub,Coding Mode,Daisy Chain(White)","₹24,990","34,990",100+ bought in past month,4.2 out of 5 stars 623
"LG Electronics Ultragear 21:9 Curved Gaming LED Monitor 86.42 Cm (34 Inch),Qhd 3440 X 1440,5Ms,160Hz,AMD Freesync Premium,HDR 10,Srgb 99%,Height Adjust Stand,Dp,Hdmi,Speaker,Headphone Out,34Gp63A","₹34,199","49,000",100+ bought in past month,4.2 out of 5 stars 70
"LG Ultragear Gaming Monitor(27"") Qhd IPS Display(2560 * 1440),Smooth Gameplay:165Hz & 1Ms,HDR 10,Srgb 99%(Typ.),G-Sync,AMD Freesync Premium,Anti-Glare,Height,Pivot,Hdmi,Dp,Hp Out,27Gr75Q,Black","₹23,599","36,000",100+ bought in past month,4.3 out of 5 stars 39
"Samsung 27-inch(68.58cm) LCD M5 FHD Smart Monitor, Mouse & Keyboard Control, Smart TV apps, IoT Hub, Office 365, Apple Airplay, Dex, Speakers, Remote, Bluetooth (LS27CM500EWXXL, Black)","₹17,099","31,800",100+ bought in past month,"4.1 out of 5 stars 2,784"
"Dell-D1918H (46 cm) HD Monitor 1366 X 768 at 60Hz, TN Panel, Brightness 200 cd/m², Contrast Ratio 600:1, 16.7m Colours, Colour Gamut 72% NTSC (CIE 1931), Anti-Glare, Flicker Free, 3 Year Warranty","₹6,094","13,059",100+ bought in past month,"4.1 out of 5 stars 1,417"
"ViewSonic 27 Inch Full HD IPS Monitor 1920 x1080 Pixels Premium, Aesthetic Design, frameless Bezel, Thin profile & unique Triangular Stand, 75Hz, Eye Care, 100%sRGB, Flicker Free ,HDMI, VGA,-VX2776-SH","₹11,890","25,900",,"4.1 out of 5 stars 4,936"
"Flowlyf Wooden Premium Monitor Arm | 17-32"" Screen Monitor mount | Spring Assisted Height Adjustability| |360 Degree Rotation|2 STEP Installation |VESA Complaint|2 Way Wire Manager|9KG Weight Capacity","₹2,990","7,490",300+ bought in past month,4.3 out of 5 stars 217
"ViewSonic 22 Inch Full HD 1080p LED 1920 x 1080 Pixels Backlit Display AMD Freesync Monitor with HDMI, VGA, Tilt, Eye Care Technology, SRGB104% -VA2215-H","₹6,349","12,900",,4.3 out of 5 stars 995
"LG Electronics 24 Inch (60.9Cm) Full Hd Monitor with IPS Panel(1920X1080 Pixel),1Ms,75Hz,AMD Free-Sync with Gaming Mode,3-Side Borderless Design,Vga,Hdmi,Display Port,Tilt Stand - 24Mp60G (Black)","₹7,999","17,000",Price and other details may vary based on product size and colour.,"4.4 out of 5 stars 3,378"
"LG Electronics 24 Inch (60.9Cm) Full Hd Monitor with IPS Panel(1920X1080 Pixel),1Ms,75Hz,AMD Free-Sync with Gaming Mode,3-Side Borderless Design,Vga,Hdmi,Display Port,Tilt Stand - 24Mp60G (Black)","₹7,999","17,000",200+ bought in past month,"4.4 out of 5 stars 3,378"
